"item_id","name","classname","name_id","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"40985","風之守護者的皮","0","$4432","material","none","leather","0","2203","5494","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40986","守護者之牙","0","$4431","material","none","bone","0","2202","5503","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40987","受詛咒的黑色耳環","0","$4354","material","none","bone","0","2319","5785","2261","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40988","受詛咒的黑色耳環","0","$4354","material","none","bone","0","2319","5785","2263","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40989","受詛咒的黑色耳環","0","$4354","material","none","bone","0","2319","5785","2262","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40990","炎魔的翅膀","0","$4417","material","none","leather","0","2186","5420","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40991","炎魔雙手劍","0","$4423","material","none","blackmithril","0","2193","5426","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40992","炎魔的頭","0","$4416","material","none","animalmatter","0","2185","5421","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40993","炎魔的角","0","$4424","material","none","bone","0","2195","5422","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40994","炎魔之肉","0","$4419","material","none","animalmatter","0","2188","5423","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40995","炎魔之指","0","$4418","material","none","bone","0","2187","5424","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40996","炎魔的心臟","0","$4420","material","none","animalmatter","0","2189","5425","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40997","炎魔之牙","0","$4422","material","none","bone","0","2192","5427","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40998","炎魔之肺","0","$4421","material","none","animalmatter","0","2190","5428","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40999","黑暗妖精士兵的徽章","0","$3006","questitem","normal","silver","10","1342","3458","1111","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41000","黑暗妖精將軍的徽章","0","$3007","questitem","normal","gold","10","1343","3459","1112","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41001","守護團獎金箱子","0","$3018","treasure_box","normal","wood","0","998","3963","1118","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41002","礦物袋子","0","$3114","treasure_box","normal","cloth","50000","1531","3832","1202","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41003","羅伊的袋子","Roy_Pouch","$3422","questitem","normal","cloth","4000","1645","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41004","拉布羅的袋子","0","$3199","treasure_box","normal","cloth","0","958","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41005","復活與永生之誓約書","Scroll_Resurrection","$3185","questitem","normal","paper","1000","471","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41006","拉伯勒的袋子","Lavor_Pouch","$3186","questitem","normal","cloth","0","958","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41007","伊莉絲的命令書：靈魂之安息","0","$4353","questitem","normal","paper","0","1760","22","2051","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41008","伊莉絲的袋子","0","$4343","questitem","normal","cloth","0","1645","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41009","伊莉絲的命令書：同盟之意志","0","$4470","questitem","normal","paper","0","1760","22","2075","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41010","伊莉絲的推薦函","0","$4469","questitem","normal","paper","0","2018","22","2231","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41011","封印的歷史書第1頁","0","$4600","questitem","normal","paper","0","2420","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41012","封印的歷史書第2頁","0","$4601","questitem","normal","paper","0","2421","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41013","封印的歷史書第3頁","0","$4602","questitem","normal","paper","0","2422","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41014","封印的歷史書第4頁","0","$4603","questitem","normal","paper","0","2423","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41015","封印的歷史書第5頁","0","$4604","questitem","normal","paper","0","2424","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41016","封印的歷史書第6頁","0","$4605","questitem","normal","paper","0","2425","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41017","封印的歷史書第7頁","0","$4606","questitem","normal","paper","0","2426","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41018","封印的歷史書第8頁","0","$4607","questitem","normal","paper","0","2427","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41019","拉斯塔巴德歷史書第1頁","html.Lashistory","$4611","questitem","normal","paper","0","2411","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41020","拉斯塔巴德歷史書第2頁","html.Lashistory","$4612","questitem","normal","paper","0","2412","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41021","拉斯塔巴德歷史書第3頁","html.Lashistory","$4695","questitem","normal","paper","0","2413","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41022","拉斯塔巴德歷史書第4頁","html.Lashistory","$4696","questitem","normal","paper","0","2414","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41023","拉斯塔巴德歷史書第5頁","html.Lashistory","$4697","questitem","normal","paper","0","2415","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41024","拉斯塔巴德歷史書第6頁","html.Lashistory","$4698","questitem","normal","paper","0","2416","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41025","拉斯塔巴德歷史書第7頁","html.Lashistory","$4699","questitem","normal","paper","0","2417","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41026","拉斯塔巴德歷史書第8頁","html.Lashistory","$4700","questitem","normal","paper","0","2418","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41027","完整的拉斯塔巴德歷史書","0","$4576","questitem","normal","paper","0","2419","5864","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41028","死亡騎士之印記","0","$4575","questitem","normal","paper","0","912","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41029","召喚球之核","Summoning_Center","$4616","questitem","choice","gemstone","0","2326","5827","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41030","召喚球碎片","0","$4617","questitem","normal","gemstone","0","2327","5828","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41031","一階段召喚球","0","$4618","questitem","normal","gemstone","0","2329","5828","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41032","二階段召喚球","0","$4619","questitem","normal","gemstone","0","2324","5828","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41033","三階段召喚球","0","$4620","questitem","normal","gemstone","0","2325","5828","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41034","四階段召喚球","0","$4621","questitem","normal","gemstone","0","2323","5828","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41035","完整的召喚球","0","$4622","questitem","normal","gemstone","0","2328","5828","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41036","膠水","Glue","$4405","questitem","choice","glass","0","2258","5613","2120","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41037","不完整的航海日誌","0","$4403","questitem","normal","paper","0","2256","5614","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41038","航海日誌第1頁","0","$4393","questitem","normal","paper","0","2246","5614","2109","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41039","航海日誌第2頁","0","$4394","questitem","normal","paper","0","2247","5614","2110","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41040","航海日誌第3頁","0","$4395","questitem","normal","paper","0","2248","5614","2111","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41041","航海日誌第4頁","0","$4396","questitem","normal","paper","0","2249","5614","2112","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41042","航海日誌第5頁","0","$4397","questitem","normal","paper","0","2250","5614","2113","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41043","航海日誌第6頁","0","$4398","questitem","normal","paper","0","2251","5614","2114","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41044","航海日誌第7頁","0","$4399","questitem","normal","paper","0","2252","5614","2115","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41045","航海日誌第8頁","0","$4400","questitem","normal","paper","0","2253","5614","2116","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41046","航海日誌第9頁","0","$4401","questitem","normal","paper","0","2254","5614","2117","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41047","航海日誌第10頁","0","$4402","questitem","normal","paper","0","2255","5614","2118","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41048","塗著膠水的航海日誌第1頁","Log_Book","$4406","questitem","choice","paper","0","2372","5614","2121","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41049","塗著膠水的航海日誌第2頁","Log_Book","$4407","questitem","choice","paper","0","2373","5614","2122","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41050","塗著膠水的航海日誌第3頁","Log_Book","$4408","questitem","choice","paper","0","2374","5614","2123","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41051","塗著膠水的航海日誌第4頁","Log_Book","$4409","questitem","choice","paper","0","2375","5614","2124","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41052","塗著膠水的航海日誌第5頁","Log_Book","$4410","questitem","choice","paper","0","2376","5614","2125","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41053","塗著膠水的航海日誌第6頁","Log_Book","$4411","questitem","choice","paper","0","2377","5614","2126","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41054","塗著膠水的航海日誌第7頁","Log_Book","$4412","questitem","choice","paper","0","2378","5614","2127","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41055","塗著膠水的航海日誌第8頁","Log_Book","$4413","questitem","choice","paper","0","2379","5614","2128","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41056","塗著膠水的航海日誌第9頁","Log_Book1","$4414","questitem","choice","paper","0","2380","5614","2129","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41057","塗著膠水的航海日誌第10頁","Log_Book1","$4415","questitem","choice","paper","0","2381","5614","2130","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41058","完整的航海日誌","0","$4404","questitem","normal","paper","0","2257","5614","2119","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41059","航海士的袋子","0","$4455","treasure_box","normal","leather","117000","1644","3963","2230","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41060","諾曼阿吐巴的信","0","$4657","questitem","normal","paper","0","2018","22","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41061","妖精調查書：卡麥都達瑪拉","0","$4659","questitem","normal","paper","0","1760","11","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41062","人類調查書：巴庫摩那魯加","0","$4660","questitem","normal","paper","0","1760","11","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41063","精靈調查書：可普都達瑪拉","0","$4661","questitem","normal","paper","0","1760","11","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41064","妖魔調查書：弧鄔牟那魯加","0","$4662","questitem","normal","paper","0","1760","11","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41065","死亡之樹調查書：諾亞阿吐巴","0","$4658","questitem","normal","paper","0","1760","11","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41066","污濁的根","0","$4670","questitem","normal","wood","0","2120","5238","1977","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41067","污濁的樹枝","0","$4665","questitem","normal","wood","1000","2108","5211","1978","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41068","污濁的皮","0","$4667","questitem","normal","web","1000","2122","5240","1979","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41069","污濁的鬃毛","0","$4669","questitem","normal","cloth","1000","2119","5237","1980","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41070","污濁的精靈羽翼","0","$4684","questitem","normal","leather","1000","2107","5210","1981","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41071","銀盤","0","$4176","questitem","normal","silver","0","2078","5122","1982","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41072","銀燭台","0","$4177","questitem","normal","silver","0","2079","5123","1983","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41073","強盜鑰匙","0","$4181","questitem","normal","iron","0","2105","5208","1984","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41074","強盜的袋子","BanditPouch","$4182","questitem","normal","cloth","0","2092","5173","1985","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41075","污濁的頭髮","0","$4685","questitem","normal","none","0","2112","5221","1986","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41076","土核晶","0","$4678","questitem","normal","gemstone","1000","2084","5165","1987","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41077","水核晶","0","$4674","questitem","normal","gemstone","1000","2086","5167","1988","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41078","火核晶","0","$4676","questitem","normal","gemstone","1000","2091","5172","1989","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41079","風核晶","0","$4672","questitem","normal","gemstone","1000","2088","5169","1990","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41080","精靈核晶","0","$4680","questitem","normal","gemstone","1000","2102","5183","1991","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41081","妖魔尖牙","0","$4187","questitem","normal","bone","1000","2123","5241","1992","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41082","妖魔尖牙項鏈","0","$4188","questitem","normal","bone","2000","2124","5242","1993","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41083","咒術粉","0","$4189","questitem","normal","none","1000","2125","5243","1994","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41084","幻覺之粉","0","$4198","questitem","normal","none","2000","2117","5235","1995","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41085","預言家珍珠","0","$4178","questitem","normal","none","1000","2126","5248","1996","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41086","樹精的根","0","$4687","questitem","normal","wood","2000","2118","5236","2018","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41087","樹精的樹皮","0","$4688","questitem","none","wood","2000","2109","5218","2019","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41088","樹精的葉子","0","$4689","questitem","normal","wood","2000","2111","5220","2020","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41089","樹精的樹枝","0","$4690","questitem","normal","wood","2000","2110","5219","2021","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41090","那魯加圖騰","0","$500","totem","none","bone","1000","2261","730","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41091","都達瑪拉圖騰","0","$503","totem","none","bone","1000","2263","731","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41092","阿吐巴圖騰","0","$499","totem","none","bone","1000","2265","729","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41093","夢幻的熊娃娃","0","$4826","questitem","normal","none","0","2435","3963","2480","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41094","誘惑的香水","0","$4827","questitem","normal","glass","0","2436","3963","2481","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41095","漂亮的洋裝","0","$4828","questitem","normal","cloth","0","2437","3963","2482","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41096","華麗的戒指","0","$4829","questitem","normal","gemstone","0","2438","3963","2483","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41097","愛瑪伊的心","0","$4830","treasure_box","normal","none","0","2439","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41098","英雄傳記","0","$4842","questitem","normal","paper","0","17","3963","2488","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41099","時髦的帽子","0","$4843","questitem","normal","cloth","0","2441","3963","2499","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41100","高級紅酒","0","$4844","questitem","normal","glass","0","1646","4249","2500","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41101","神秘的鑰匙","0","$4845","questitem","normal","gold","0","2442","19","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41102","伊森之心","0","$4846","treasure_box","normal","none","0","2439","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41103","石頭塊","0","$4876","questitem","normal","none","0","2459","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41104","鐵礦石","0","$4879","questitem","normal","none","0","2461","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41105","火山岩","0","$4878","questitem","normal","none","0","2045","5419","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41106","瑪依奴的尾巴毛","0","$4875","questitem","normal","leather","0","2458","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41107","窺甲片","0","$4880","questitem","normal","steel","0","2462","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41108","鑽石原石","0","$4877","questitem","normal","gemstone","0","2460","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41109","瑪依奴夏門的尾巴毛","0","$4874","questitem","normal","leather","0","2457","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41110","遺物袋","0","$4852","treasure_box","normal","cloth","0","1644","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41111","破舊的遺物袋","0","$4853","questitem","normal","cloth","0","2089","5170","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41112","舊遺物袋","0","$4854","questitem","normal","cloth","0","1643","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41113","褪色戒指","0","$4855","questitem","normal","gemstone","0","669","21","1535","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41114","染血的手帕","0","$4856","questitem","normal","cloth","0","2463","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41115","染血的文件","0","$4857","questitem","normal","paper","0","1042","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41116","褪色項鏈","0","$4858","questitem","normal","gemstone","0","1485","4974","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41117","破舊的錢包","0","$4859","questitem","normal","cloth","0","973","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41118","染血的匕首","0","$4860","questitem","normal","steel","0","1872","4760","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41119","遺失的鑰匙","0","$4861","questitem","normal","steel","0","671","137","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41120","瑪雅的魔杖","0","$4862","questitem","normal","bone","0","1255","3264","2517","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41121","火焰之影的契約書","Contract_Book","$5188","questitem","normal","paper","0","1164","2879","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41122","火焰之影的契約","0","$5160","questitem","normal","paper","0","863","22","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41123","火焰之影的墮落粉","0","$5145","questitem","normal","none","0","990","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41124","火焰之影的無力粉","0","$5146","questitem","normal","none","0","990","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41125","火焰之影的執著粉","0","$5147","questitem","normal","none","0","990","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41126","炎魔的墮落井水","0","$5148","questitem","normal","none","0","991","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41127","炎魔的無力井水","0","$5149","questitem","normal","none","0","991","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41128","炎魔的執著井水","0","$5150","questitem","normal","none","0","991","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41129","炎魔的井水","0","$5158","questitem","normal","none","0","938","3966","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41130","炎魔的契約書","Contract_Book","$5189","questitem","normal","paper","0","1164","2879","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41131","炎魔的契約","0","$5161","questitem","normal","paper","0","863","22","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41132","炎魔的墮落粉","0","$5151","questitem","normal","none","0","991","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41133","炎魔的無力粉","0","$5152","questitem","normal","none","0","991","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41134","炎魔的執著粉","0","$5153","questitem","normal","none","0","991","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41135","火焰之影的墮落井水","0","$5154","questitem","normal","none","0","990","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41136","火焰之影的無力井水","0","$5155","questitem","normal","none","0","990","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41137","火焰之影的執著井水","0","$5156","questitem","normal","none","0","990","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41138","火焰之影的井水","0","$5157","questitem","normal","none","0","938","3966","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41139","不起眼的古老項鏈","0","$4836","questitem","normal","gemstone","0","2444","5539","2493","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41140","復原的古老項鏈","0","$4837","questitem","normal","gemstone","0","2445","5598","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41141","神秘的體力藥水","0","$5127","potion","normal","glass","7000","2521","45","0","1","0","0","0","0","0","1","0","0","2","500","0","0","1"
"41142","神秘的魔力藥水","0","$5128","potion","normal","glass","7800","2520","20","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41143","海賊骷髏首領變身藥水","Skeleton_Change_Reel","$5129","potion","normal","glass","7800","2516","47","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41144","海賊骷髏士兵變身藥水","Skeleton_Change_Reel","$5133","potion","normal","glass","7800","2516","47","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41145","海賊骷髏刀手變身藥水","Skeleton_Change_Reel","$5134","potion","normal","glass","7800","2516","47","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41146","銀色的  幻化石","0","$252 $6688","other","none","gemstone","0","2994","3963","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41147","技術書(堅固防護)","skill.Skill_TechnicalDocument","$4712","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41148","技術書(反擊屏障)","skill.Skill_TechnicalDocument","$4713","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41149","精靈水晶(烈焰之魂)","skill.Skill_SpiritCrystal_Fire","$4714","spellbook","book","gemstone","7000","685","1561","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41150","精靈水晶(能量激發)","skill.Skill_SpiritCrystal_Fire","$4715","spellbook","book","gemstone","7000","685","1561","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41151","精靈水晶(水之防護)","skill.Skill_SpiritCrystal_Water","$4716","spellbook","book","gemstone","7000","683","1561","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41152","精靈水晶(污濁之水)","skill.Skill_SpiritCrystal_Water","$4717","spellbook","book","gemstone","7000","688","1561","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41153","精靈水晶(精準射擊)","skill.Skill_SpiritCrystal_Wind","$4718","spellbook","book","gemstone","7000","689","1561","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41154","暗之鱗","Scale","$4474","material","normal","animalmatter","1000","2244","5612","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41155","火之鱗","Scale","$4475","material","normal","animalmatter","1000","2244","5612","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41156","叛之鱗","Scale","$4476","material","normal","animalmatter","1000","2244","5612","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41157","恨之鱗","Scale","$4392","material","normal","animalmatter","1000","2244","5612","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41158","瑪雅的水晶球","0","$4864","questitem","normal","glass","10000","938","3966","2518","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41159","神秘的羽毛","0","$5116","questitem","normal","bone","0","2518","3965","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41160","寵物召喚笛","0","$4288","other","normal","wood","0","477","1218","2045","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"41161","黑色耳環","0","$4479","other","earring","bone","0","2308","5785","2271","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41162","黑色耳環","0","$4479","other","earring","bone","0","2308","5785","2279","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41163","黑色耳環","0","$4479","other","earring","bone","0","2308","5785","2275","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41164","神秘的黑色耳環","0","$4502","other","earring","bone","0","2308","5785","2276","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41165","神秘的黑色耳環","0","$4502","other","earring","bone","0","2308","5785","2276","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41166","神秘的黑色耳環","0","$4502","other","earring","bone","0","2308","5785","2276","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41167","鬥士耳環","0","$4517","other","earring","bone","0","2308","5785","2277","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41168","神秘的鬥士耳環","0","$4507","other","earring","bone","0","2308","5785","2277","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41169","灰色鬥士耳環","0","$4518","other","earring","bone","0","2308","5785","2277","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41170","神秘的灰色鬥士耳環","0","$4508","other","earring","bone","0","2308","5785","2278","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41171","白色鬥士耳環","0","$4519","other","earring","bone","0","2308","5785","2278","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41172","神秘的白色鬥士耳環","0","$4509","other","earring","bone","0","2308","5785","2278","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41173","騎士耳環","0","$4520","other","earring","bone","0","2297","5785","2264","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41174","騎士耳環","0","$4520","other","earring","bone","0","2297","5785","2266","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41175","騎士耳環","0","$4520","other","earring","bone","0","2297","5785","2265","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41176","神秘的灰色騎士耳環","0","$4512","other","earring","bone","0","2306","5785","2283","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41177","白色騎士耳環","0","$4522","other","earring","bone","0","2306","5785","2283","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41178","神秘的白色騎士耳環","0","$4513","other","earring","bone","0","2306","5785","2283","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
